,cond_vol
2020-11-21 00:00:00+00:00,3.473201054550812
2020-11-22 00:00:00+00:00,3.2907369186707403
2020-11-23 00:00:00+00:00,3.184769091355948
2020-11-24 00:00:00+00:00,3.034214712043416
2020-11-25 00:00:00+00:00,3.205863206067025
2020-11-26 00:00:00+00:00,3.172204243423564
2020-11-27 00:00:00+00:00,4.318767230658888
2020-11-28 00:00:00+00:00,4.061125293912456
2020-11-29 00:00:00+00:00,3.972331685606156
2020-11-30 00:00:00+00:00,3.8323340310691303
2020-12-01 00:00:00+00:00,4.497122628297169
2020-12-02 00:00:00+00:00,4.567698874771541
2020-12-03 00:00:00+00:00,4.34782634845396
2020-12-04 00:00:00+00:00,4.098597518678828
2020-12-05 00:00:00+00:00,4.129387749534289
2020-12-06 00:00:00+00:00,3.975092502630614
2020-12-07 00:00:00+00:00,3.758969202623256
2020-12-08 00:00:00+00:00,3.574577933093199
2020-12-09 00:00:00+00:00,3.751407505452444
2020-12-10 00:00:00+00:00,3.558592208344553
2020-12-11 00:00:00+00:00,3.4230054062909256
2020-12-12 00:00:00+00:00,3.2817389193114175
2020-12-13 00:00:00+00:00,3.404624752634751
2020-12-14 00:00:00+00:00,3.2819906144295357
2020-12-15 00:00:00+00:00,3.1193546379534416
2020-12-16 00:00:00+00:00,2.9775576184756303
2020-12-17 00:00:00+00:00,4.244987255201583
2020-12-18 00:00:00+00:00,4.56174693785683
2020-12-19 00:00:00+00:00,4.299847939223683
2020-12-20 00:00:00+00:00,4.158292558379244
2020-12-21 00:00:00+00:00,3.9604493771859826
2020-12-22 00:00:00+00:00,3.912759902587391
2020-12-23 00:00:00+00:00,3.9984094888251036
2020-12-24 00:00:00+00:00,3.8786152510752365
2020-12-25 00:00:00+00:00,3.7167031370756765
2020-12-26 00:00:00+00:00,3.7526137836323654
2020-12-27 00:00:00+00:00,4.236473154606661
2020-12-28 00:00:00+00:00,4.000301205523964
2020-12-29 00:00:00+00:00,3.888657609651323
2020-12-30 00:00:00+00:00,3.6811962889783487
2020-12-31 00:00:00+00:00,3.8946056732158354
2021-01-01 00:00:00+00:00,3.6734109333119527
2021-01-02 00:00:00+00:00,3.4961673891480753
2021-01-03 00:00:00+00:00,4.545471155344132
2021-01-04 00:00:00+00:00,4.34032500741764
2021-01-05 00:00:00+00:00,4.237523239146211
2021-01-06 00:00:00+00:00,4.4476018123792125
2021-01-07 00:00:00+00:00,4.959085700207555
2021-01-08 00:00:00+00:00,5.1982879125861405
2021-01-09 00:00:00+00:00,4.950407124754617
2021-01-10 00:00:00+00:00,4.664276093671922
2021-01-11 00:00:00+00:00,4.724006187802724
2021-01-12 00:00:00+00:00,5.159967139670143
2021-01-13 00:00:00+00:00,5.033071329257881
2021-01-14 00:00:00+00:00,5.6569903356163485
2021-01-15 00:00:00+00:00,5.500547471615661
2021-01-16 00:00:00+00:00,5.6147458701315704
2021-01-17 00:00:00+00:00,5.305114858155217
2021-01-18 00:00:00+00:00,4.96850374485588
2021-01-19 00:00:00+00:00,4.704976984447638
2021-01-20 00:00:00+00:00,4.4808643270832755
2021-01-21 00:00:00+00:00,4.235691203578231
2021-01-22 00:00:00+00:00,6.29649412062079
2021-01-23 00:00:00+00:00,6.267919206411919
2021-01-24 00:00:00+00:00,5.931281764831678
2021-01-25 00:00:00+00:00,5.5393870803138
2021-01-26 00:00:00+00:00,5.178652211527536
2021-01-27 00:00:00+00:00,4.849409234411689
2021-01-28 00:00:00+00:00,5.129587824408665
2021-01-29 00:00:00+00:00,5.752353283438388
2021-01-30 00:00:00+00:00,5.437221357995151
2021-01-31 00:00:00+00:00,5.084631456561608
2021-02-01 00:00:00+00:00,4.927303655094171
2021-02-02 00:00:00+00:00,4.631705853422619
2021-02-03 00:00:00+00:00,4.727984500301125
2021-02-04 00:00:00+00:00,4.845478642054098
2021-02-05 00:00:00+00:00,4.595955207275569
2021-02-06 00:00:00+00:00,4.467734492909947
2021-02-07 00:00:00+00:00,4.25783613509308
2021-02-08 00:00:00+00:00,4.026345705117658
2021-02-09 00:00:00+00:00,7.155833654405042
2021-02-10 00:00:00+00:00,6.665371460819836
2021-02-11 00:00:00+00:00,6.346266093271065
2021-02-12 00:00:00+00:00,6.341000788025751
2021-02-13 00:00:00+00:00,5.942030924630278
2021-02-14 00:00:00+00:00,5.550625981473828
2021-02-15 00:00:00+00:00,5.27456318680231
2021-02-16 00:00:00+00:00,4.965522916852646
2021-02-17 00:00:00+00:00,4.718709597353515
2021-02-18 00:00:00+00:00,4.838805447543996
2021-02-19 00:00:00+00:00,4.557925439050482
2021-02-20 00:00:00+00:00,5.067790838767049
2021-02-21 00:00:00+00:00,4.746734102262122
2021-02-22 00:00:00+00:00,4.537128227909287
2021-02-23 00:00:00+00:00,4.760293609802116
2021-02-24 00:00:00+00:00,5.703925079242123
2021-02-25 00:00:00+00:00,5.350189817991496
2021-02-26 00:00:00+00:00,5.362350697890339
2021-02-27 00:00:00+00:00,5.059013754780749
2021-02-28 00:00:00+00:00,4.741589973626396
2021-03-01 00:00:00+00:00,4.5191638807517505
2021-03-02 00:00:00+00:00,5.2923085883911964
2021-03-03 00:00:00+00:00,5.0287392924396865
2021-03-04 00:00:00+00:00,4.874131352256889
2021-03-05 00:00:00+00:00,4.793091064658576
2021-03-06 00:00:00+00:00,4.497867708691345
2021-03-07 00:00:00+00:00,4.223681651713986
2021-03-08 00:00:00+00:00,4.20162622979585
2021-03-09 00:00:00+00:00,4.045697337318877
2021-03-10 00:00:00+00:00,4.109008837543529
2021-03-11 00:00:00+00:00,3.9043698643333613
2021-03-12 00:00:00+00:00,3.840177825033451
2021-03-13 00:00:00+00:00,3.6463527641747593
2021-03-14 00:00:00+00:00,4.107450047281626
2021-03-15 00:00:00+00:00,4.094902603404135
2021-03-16 00:00:00+00:00,4.388445272638245
2021-03-17 00:00:00+00:00,4.185770503122211
2021-03-18 00:00:00+00:00,4.095302311570366
2021-03-19 00:00:00+00:00,3.9426615489197134
2021-03-20 00:00:00+00:00,3.7202550895668898
2021-03-21 00:00:00+00:00,3.5149829745367196
2021-03-22 00:00:00+00:00,3.369240810473619
2021-03-23 00:00:00+00:00,3.8213265419324935
2021-03-24 00:00:00+00:00,3.60781319222106
2021-03-25 00:00:00+00:00,3.6847820018523456
2021-03-26 00:00:00+00:00,3.5614964613069824
2021-03-27 00:00:00+00:00,4.104983714653717
2021-03-28 00:00:00+00:00,3.8874475113800724
2021-03-29 00:00:00+00:00,3.668185848385638
2021-03-30 00:00:00+00:00,3.6240288889984082
2021-03-31 00:00:00+00:00,3.4766768901247183
2021-04-01 00:00:00+00:00,3.2947746623793908
2021-04-02 00:00:00+00:00,3.1304431524351286
2021-04-03 00:00:00+00:00,2.9815416057226356
2021-04-04 00:00:00+00:00,3.0897814127188625
2021-04-05 00:00:00+00:00,3.0073532680646835
2021-04-06 00:00:00+00:00,2.9083581834154373
2021-04-07 00:00:00+00:00,2.8788869901064276
2021-04-08 00:00:00+00:00,3.048418526929104
2021-04-09 00:00:00+00:00,3.148079788832689
2021-04-10 00:00:00+00:00,2.9970519835249934
2021-04-11 00:00:00+00:00,2.991767654893704
2021-04-12 00:00:00+00:00,2.856721353667063
2021-04-13 00:00:00+00:00,2.7392981619441708
2021-04-14 00:00:00+00:00,3.302687219589508
2021-04-15 00:00:00+00:00,3.16298634109269
2021-04-16 00:00:00+00:00,3.0104840581230277
2021-04-17 00:00:00+00:00,3.0704947317046654
2021-04-18 00:00:00+00:00,3.0417475000410374
2021-04-19 00:00:00+00:00,3.7402144275913587
2021-04-20 00:00:00+00:00,3.5547268200845195
2021-04-21 00:00:00+00:00,3.3897433448383842
2021-04-22 00:00:00+00:00,3.647213601591148
2021-04-23 00:00:00+00:00,3.7381882196746186
2021-04-24 00:00:00+00:00,3.560095149719417
2021-04-25 00:00:00+00:00,3.4648412946769906
2021-04-26 00:00:00+00:00,3.3689910246497687
2021-04-27 00:00:00+00:00,4.539892035783108
2021-04-28 00:00:00+00:00,4.299193763596907
2021-04-29 00:00:00+00:00,4.046086332848115
2021-04-30 00:00:00+00:00,3.9148337477734443
2021-05-01 00:00:00+00:00,4.4519580239236305
2021-05-02 00:00:00+00:00,4.181701922251282
2021-05-03 00:00:00+00:00,4.017432291223436
2021-05-04 00:00:00+00:00,3.795801669325316
2021-05-05 00:00:00+00:00,4.3988289594512855
2021-05-06 00:00:00+00:00,4.863138178640364
2021-05-07 00:00:00+00:00,4.612015061489894
2021-05-08 00:00:00+00:00,4.354913277395864
2021-05-09 00:00:00+00:00,4.178852462938364
2021-05-10 00:00:00+00:00,3.9568332851899366
2021-05-11 00:00:00+00:00,4.034639904075257
2021-05-12 00:00:00+00:00,3.827218373870653
2021-05-13 00:00:00+00:00,5.879466917694288
2021-05-14 00:00:00+00:00,5.490653093404959
2021-05-15 00:00:00+00:00,5.133468297148228
2021-05-16 00:00:00+00:00,5.3141825614425455
2021-05-17 00:00:00+00:00,4.981556348641378
2021-05-18 00:00:00+00:00,5.197492343488581
2021-05-19 00:00:00+00:00,4.903984799634333
2021-05-20 00:00:00+00:00,7.102733680053027
2021-05-21 00:00:00+00:00,7.415499681861921
2021-05-22 00:00:00+00:00,7.517932055297199
2021-05-23 00:00:00+00:00,6.999834363636899
2021-05-24 00:00:00+00:00,7.075104933612023
2021-05-25 00:00:00+00:00,7.61321271466986
2021-05-26 00:00:00+00:00,7.104137128862541
2021-05-27 00:00:00+00:00,6.658822523583391
2021-05-28 00:00:00+00:00,6.247291006449655
2021-05-29 00:00:00+00:00,6.438562931435085
2021-05-30 00:00:00+00:00,6.10663713188561
2021-05-31 00:00:00+00:00,5.776486835075338
2021-06-01 00:00:00+00:00,5.586909144977433
2021-06-02 00:00:00+00:00,5.255606802696594
2021-06-03 00:00:00+00:00,4.972552992281023
2021-06-04 00:00:00+00:00,4.872559444621586
2021-06-05 00:00:00+00:00,5.0963841280547255
2021-06-06 00:00:00+00:00,4.952531780856834
2021-06-07 00:00:00+00:00,4.643998528345493
2021-06-08 00:00:00+00:00,4.928025259560649
2021-06-09 00:00:00+00:00,4.62411194311915
2021-06-10 00:00:00+00:00,5.786118853244226
2021-06-11 00:00:00+00:00,5.454606144908826
2021-06-12 00:00:00+00:00,5.128289703759121
2021-06-13 00:00:00+00:00,5.113794445304875
2021-06-14 00:00:00+00:00,5.7229267956358845
2021-06-15 00:00:00+00:00,5.484104381227198
2021-06-16 00:00:00+00:00,5.142236224702578
2021-06-17 00:00:00+00:00,5.08817167244297
2021-06-18 00:00:00+00:00,4.773788520470162
2021-06-19 00:00:00+00:00,4.983980141776648
2021-06-20 00:00:00+00:00,4.685553994086375
2021-06-21 00:00:00+00:00,4.395456845534557
2021-06-22 00:00:00+00:00,5.867044322656395
2021-06-23 00:00:00+00:00,5.551274670437207
2021-06-24 00:00:00+00:00,5.312929318174356
2021-06-25 00:00:00+00:00,5.054221330179156
2021-06-26 00:00:00+00:00,5.755907245601653
2021-06-27 00:00:00+00:00,5.419646000079656
2021-06-28 00:00:00+00:00,5.612066126384908
2021-06-29 00:00:00+00:00,5.252171161443669
2021-06-30 00:00:00+00:00,5.086321582910098
2021-07-01 00:00:00+00:00,4.849491630742129
2021-07-02 00:00:00+00:00,4.825879444133482
2021-07-03 00:00:00+00:00,4.528791131949366
2021-07-04 00:00:00+00:00,4.328982397816349
2021-07-05 00:00:00+00:00,4.104139832174311
